age,job,marital,education,balance,housing,loan,contact,duration,campaign,poutcome,y,cluster_id_hierarchical
39,3,2,0,109,1,0,2,699,3,3,0,5
30,9,1,1,616,1,0,0,19,1,3,0,5
47,7,0,1,4906,1,0,2,389,1,3,0,5
44,6,1,1,313,0,0,0,211,4,3,0,6
38,1,1,0,290,1,0,0,283,1,3,0,5
50,4,1,2,1240,0,0,0,474,2,3,0,6
27,0,2,2,3672,1,0,0,157,2,0,0,5
73,5,1,1,19,0,0,0,509,2,3,0,6
46,1,1,0,143,1,0,2,279,1,3,0,5
56,5,0,1,212,0,1,1,27,1,3,0,4
36,4,1,2,9,0,0,0,386,4,3,1,2
33,1,1,0,3074,0,0,0,679,1,3,0,6
40,4,1,2,1734,1,0,2,169,1,3,0,5
52,4,1,2,575,0,0,2,315,1,3,0,6
51,1,1,1,397,1,0,0,293,2,3,0,5
33,1,1,1,640,1,0,0,439,3,3,0,5
54,7,1,1,158,1,0,2,198,1,3,0,5
44,4,1,1,2984,1,0,2,770,2,3,0,5
50,2,1,1,1011,1,0,1,340,2,3,0,5
45,1,2,1,0,1,0,0,1472,1,0,1,7
36,4,1,2,1133,1,0,0,293,1,1,1,7
42,9,1,1,4945,1,0,0,311,2,3,1,7
37,9,1,1,712,1,0,0,291,2,3,0,5
28,7,2,1,-427,1,1,2,965,2,3,0,3
56,0,1,1,2146,0,1,2,594,1,3,0,4
59,0,1,1,92,1,0,0,139,2,0,0,5
32,10,1,1,10,1,0,2,501,4,3,0,5
57,5,1,0,1238,1,0,0,274,1,3,0,5
49,0,2,1,981,1,0,1,10,3,3,0,5
56,2,1,3,575,0,0,2,18,2,3,0,6
48,0,0,3,-70,0,0,0,243,1,3,0,6
27,8,2,2,3733,1,0,0,198,1,2,1,7
31,4,2,2,574,1,0,0,410,2,3,0,5
28,1,2,1,43,0,0,2,190,1,3,0,6
36,4,1,2,428,0,0,2,121,1,3,0,6
58,3,1,0,0,1,0,1,148,1,3,0,5
46,0,1,1,0,1,1,0,239,2,0,0,3
32,4,2,2,474,1,0,0,90,3,3,0,5
39,7,1,1,-540,0,0,2,29,1,3,0,6
35,6,1,2,560,1,0,0,58,1,0,0,5
31,4,1,2,325,1,0,0,1139,2,3,1,7
29,4,2,2,437,0,0,0,504,1,2,1,2
48,1,1,0,574,0,0,0,348,1,3,0,6
60,5,1,0,0,0,0,1,130,3,3,0,6
74,5,1,1,935,0,0,0,100,1,1,0,6
30,7,1,1,699,1,0,2,544,1,3,0,5
52,0,2,0,0,0,0,2,182,11,3,0,6
24,1,1,1,-220,1,0,0,90,1,3,0,5
29,7,1,1,11417,1,0,2,272,2,3,0,5
33,3,1,0,212,1,0,0,260,2,3,0,5
34,1,1,1,67,1,1,2,672,3,3,0,3
45,0,0,1,0,0,0,0,264,1,3,1,2
31,1,1,1,0,0,1,1,275,2,3,0,4
45,9,1,1,1673,0,0,0,76,1,3,0,6
27,7,1,1,-1202,1,0,2,749,2,3,0,5
30,4,2,2,4213,0,0,0,142,4,3,0,6
45,1,1,0,0,0,0,0,454,2,3,0,6
57,1,1,1,1521,1,1,0,102,2,0,0,3
34,4,1,2,1310,0,0,1,521,3,1,0,6
40,0,1,1,0,1,1,0,57,1,3,0,3
39,4,1,2,399,0,0,0,504,1,3,0,6
46,9,1,2,405,0,0,0,138,3,3,0,6
55,4,0,2,9756,1,0,0,103,2,1,1,7
25,4,2,2,2506,0,0,0,485,1,3,1,2
34,4,1,2,697,0,0,0,166,1,3,0,6
37,1,1,0,403,1,0,0,318,2,2,0,5
64,5,0,2,890,0,0,0,531,3,3,0,6
45,9,0,1,809,1,0,0,155,2,0,0,5
57,3,1,1,158,1,0,1,73,1,3,0,5
21,8,2,3,137,1,0,2,198,3,3,0,5
58,3,1,1,2705,0,0,1,137,1,3,0,6
41,1,2,1,75,1,0,2,479,9,3,1,7
41,4,1,3,2457,1,0,2,285,1,3,0,5
58,4,1,2,541,1,0,0,98,1,3,0,5
33,4,1,2,287,1,0,0,199,2,1,0,5
32,4,1,2,273,1,1,0,97,3,3,0,3
44,7,0,1,0,1,0,2,389,5,3,0,5
47,11,1,3,677,0,0,0,384,1,2,0,6
41,6,1,0,340,0,0,2,37,3,3,0,6
54,9,1,2,98,0,0,0,420,4,3,0,6
47,9,0,2,477,1,0,1,973,1,0,0,5
32,4,2,2,2629,0,0,0,77,4,3,0,6
59,3,1,2,0,0,1,0,376,2,3,0,4
29,9,2,2,2325,0,0,0,125,1,3,1,2
48,7,1,1,-20,0,0,0,142,2,3,0,6
32,9,2,1,230,1,0,0,442,1,0,1,7
46,4,0,1,-852,0,1,0,728,2,3,0,4
31,1,2,0,-280,0,0,2,281,3,3,0,6
53,1,1,1,25,0,0,0,528,2,3,1,2
34,9,2,2,9851,1,0,0,128,5,3,0,5
48,7,2,3,5095,1,0,2,71,1,3,0,5
32,9,1,1,687,0,0,0,161,4,3,0,6
31,4,1,1,1368,1,0,0,129,4,3,0,5
27,1,2,0,-179,1,0,0,54,2,3,0,5
60,0,1,1,-396,1,0,0,443,1,0,0,5
34,1,2,2,1011,1,0,2,136,1,3,0,5
52,6,1,1,9,0,1,2,44,1,3,0,4
48,1,1,1,1159,1,1,0,1181,9,3,0,3
45,9,1,0,-322,0,0,2,225,2,3,0,6
54,9,0,1,1114,1,0,0,81,1,3,0,5
52,7,1,1,2072,0,0,0,224,1,3,0,6
47,2,1,2,459,1,0,0,189,4,3,0,5
54,11,1,1,1157,0,0,0,98,2,3,0,6
34,1,1,1,8309,1,1,0,50,1,3,0,3
39,9,2,2,1043,0,0,0,195,10,3,0,6
46,9,1,1,2098,0,0,0,110,2,3,0,6
26,10,2,1,461,0,0,0,214,1,3,0,6
37,9,2,1,61,1,0,2,182,8,3,0,5
47,1,1,1,1203,1,0,0,239,2,3,0,5
35,9,1,1,1067,0,1,0,179,6,3,0,4
57,10,1,0,0,0,0,2,540,1,3,0,6
34,4,1,2,1657,1,0,0,566,2,0,0,5
47,9,1,1,1219,0,0,0,697,4,3,1,2
27,9,1,1,7,1,0,2,98,2,3,0,5
40,1,1,1,-839,1,1,0,1018,2,3,1,8
39,9,1,1,994,0,0,0,221,1,0,0,6
36,2,1,2,6,0,0,1,246,1,3,0,6
42,9,2,1,0,0,0,0,656,2,3,0,6
23,1,2,0,8627,1,0,2,281,1,3,0,5
34,4,1,2,133,1,0,2,65,1,3,0,5
34,1,1,1,247,1,1,2,193,5,3,0,3
49,7,1,1,1114,0,0,0,283,1,3,0,6
57,1,1,0,1592,0,1,2,78,4,3,0,4
59,5,1,3,0,0,0,2,425,6,3,0,6
57,0,1,2,46,0,0,0,238,2,3,0,6
34,1,1,1,1221,1,0,0,182,1,0,0,5
61,4,1,1,985,0,0,0,998,6,3,1,2
35,1,0,1,0,1,0,2,477,1,3,0,5
42,4,1,2,520,0,0,0,158,1,3,0,6
57,7,1,2,10,0,0,1,320,3,3,0,6
42,1,1,1,2157,1,0,0,149,1,0,0,5
53,5,1,1,6095,1,1,0,410,5,3,0,3
63,5,1,2,133,1,0,0,104,2,3,0,5
47,6,1,1,1121,0,0,2,454,6,3,0,6
54,7,1,1,88,1,0,2,190,1,3,0,5
45,0,1,1,0,0,0,0,145,10,3,0,6
28,4,2,2,-328,1,0,1,318,2,3,0,5
58,10,1,1,610,1,0,1,246,2,3,0,5
48,4,2,2,414,0,0,0,761,2,3,0,6
35,4,0,2,0,1,0,1,171,1,3,1,7
37,6,1,2,0,0,0,2,143,1,3,0,6
37,1,1,1,685,1,0,2,968,1,3,0,5
37,4,1,0,22856,0,0,0,154,1,0,0,6
25,7,2,1,-352,0,0,0,246,1,3,0,6
58,1,1,1,602,1,0,0,201,1,3,0,5
52,4,1,1,-588,1,0,0,81,4,3,0,5
19,8,2,1,302,0,0,0,205,1,3,1,2
59,1,1,1,5314,1,0,0,200,3,3,0,5
41,9,1,1,64,1,1,2,210,2,3,0,3
34,9,2,2,632,0,0,0,215,10,3,0,6
35,9,2,1,5731,1,0,0,164,2,1,0,5
41,9,1,1,902,0,0,2,35,6,3,0,6
28,1,2,1,6307,1,0,2,615,1,3,0,5
53,4,0,1,112,0,1,0,246,3,3,0,4
35,7,1,1,0,0,1,1,42,1,3,0,4
33,0,2,2,621,0,0,0,217,1,3,0,6
37,9,2,1,435,1,0,2,210,1,3,0,5
32,9,1,1,782,1,0,2,116,4,3,0,5
32,1,1,1,478,1,0,2,200,1,3,0,5
54,7,1,3,7864,1,0,2,145,4,3,0,5
44,1,1,1,1910,1,0,2,41,1,3,0,5
36,9,0,2,1174,1,0,0,192,2,3,0,5
56,0,1,1,1270,1,0,0,80,2,1,0,5
30,4,2,2,18,0,0,2,121,11,3,0,6
36,1,1,1,141,1,0,2,106,3,3,0,5
43,4,1,2,2886,0,0,0,230,1,3,0,6
40,9,1,1,2715,1,0,2,125,2,3,0,5
32,9,2,2,1100,1,1,0,67,1,3,0,3
34,1,1,1,516,1,1,2,26,1,3,0,3
37,7,1,1,1,0,0,2,395,2,3,0,6
28,0,2,1,775,0,0,0,603,2,3,0,6
35,11,1,0,634,0,0,0,185,2,3,0,6
53,1,2,1,5715,0,0,0,287,2,3,0,6
60,0,1,3,1088,1,0,0,149,1,3,0,5
40,2,1,1,1532,1,1,0,173,7,3,0,3
57,5,1,0,75,0,0,0,118,2,3,0,6
29,9,2,1,103,0,0,2,314,1,3,0,6
44,1,1,0,134,1,0,0,378,1,3,0,5
41,0,2,1,748,0,0,1,94,7,1,0,6
47,9,1,1,1990,1,1,0,108,4,3,0,3
43,9,1,2,192,0,0,0,203,2,3,0,6
37,9,2,1,267,0,0,0,121,1,3,0,6
34,9,2,2,586,1,0,2,489,2,3,0,5
30,1,2,1,648,1,1,2,287,1,3,0,3
57,2,0,1,25,1,0,0,652,1,1,0,5
26,0,2,1,96,1,0,0,612,2,1,0,5
34,4,1,2,1116,1,0,0,53,5,3,0,5
46,9,0,1,-90,0,1,1,270,1,3,1,1
38,2,1,2,170,1,0,0,442,1,3,1,7
37,9,2,1,3665,0,0,0,664,3,3,1,2
28,4,2,2,2380,0,0,0,394,2,3,0,6
57,1,1,0,179,0,0,2,230,3,3,0,6
39,4,1,2,763,1,0,0,877,7,1,1,7
49,7,1,1,320,0,0,1,1971,4,3,1,2
38,9,1,1,1960,1,0,0,161,2,3,0,5
27,1,1,1,818,1,0,2,188,5,3,0,5
30,0,1,1,2678,1,0,0,23,5,3,0,5
38,0,1,2,1980,0,0,0,176,2,3,0,6
36,4,1,2,1582,0,0,1,26,2,0,0,6
38,5,2,3,62,0,0,2,212,1,3,0,6
59,3,1,0,235,0,0,0,119,2,3,0,6
37,4,1,2,489,1,0,0,205,5,3,0,5
29,6,1,2,3931,1,0,2,73,4,3,0,5
43,1,1,1,699,1,1,0,1258,2,1,1,8
33,9,1,1,58,1,0,1,57,2,3,0,5
54,3,0,1,1327,0,0,2,115,2,3,0,6
55,7,1,1,557,0,0,2,58,1,3,0,6
32,9,2,2,741,1,0,0,238,1,3,0,5
48,4,1,0,3230,1,0,1,207,3,3,0,5
33,4,2,2,1439,1,0,0,178,2,3,0,5
46,0,1,1,120,1,0,2,20,11,3,0,5
44,4,1,2,1058,0,0,0,188,3,3,1,2
47,1,1,0,881,1,0,0,143,1,0,0,5
38,9,1,1,6728,0,0,0,232,1,2,1,2
80,5,1,1,462,0,0,0,127,2,3,0,6
40,6,1,1,167,1,1,0,380,4,0,0,3
43,2,1,2,1574,1,0,0,167,3,3,0,5
32,9,2,2,1625,0,0,0,796,1,0,1,2
39,4,1,2,562,0,0,0,303,2,3,0,6
33,9,1,1,9305,1,0,0,407,2,3,0,5
31,9,2,1,35,0,1,0,229,1,3,0,4
36,4,2,2,0,0,0,0,108,2,3,0,6
35,4,2,2,2486,1,0,0,265,1,3,0,5
25,7,2,1,368,0,0,1,168,1,3,0,6
33,4,2,1,1558,1,0,0,97,1,3,0,5
23,1,2,0,8627,1,0,0,169,1,0,0,5
31,4,2,2,2590,0,0,0,103,2,1,0,6
36,4,1,2,0,1,1,2,599,3,3,0,3
44,9,2,2,900,1,0,0,322,2,3,0,5
31,4,2,2,385,1,0,2,304,1,3,0,5
55,1,1,0,1649,1,0,0,52,3,3,0,5
51,3,0,1,9228,0,0,0,655,4,3,1,2
36,0,1,1,0,1,1,0,101,2,3,0,3
27,10,2,2,1,0,0,0,65,2,3,0,6
40,7,1,1,771,1,0,0,173,4,3,0,5
49,7,1,1,280,1,0,1,162,3,3,0,5
59,5,1,0,46,0,0,0,78,2,3,0,6
32,4,1,2,2431,1,0,0,646,5,3,1,7
42,5,2,2,308,0,0,0,114,2,3,0,6
35,4,0,2,160,1,0,2,141,6,3,0,5
29,1,2,1,555,1,0,0,133,4,3,0,5
29,9,2,1,778,1,0,2,1994,2,3,0,5
37,1,2,1,48,0,0,0,140,2,3,0,6
49,0,1,0,169,1,0,0,82,3,3,0,5
51,7,0,1,12,1,0,0,150,1,3,0,5
61,3,1,0,848,0,0,0,605,1,1,0,6
43,4,1,1,481,1,0,1,164,1,1,0,5
42,7,1,2,12223,1,0,0,36,1,3,0,5
24,1,1,1,-254,1,1,2,290,2,3,0,3
46,6,1,2,1148,0,0,1,104,2,3,0,6
23,0,2,1,5,0,0,2,413,1,3,0,6
26,7,2,1,50,1,0,0,153,1,3,0,5
43,1,0,0,92,1,0,2,237,2,3,0,5
35,9,2,2,470,1,0,0,743,13,3,1,7
38,9,1,1,0,0,0,0,82,4,3,0,6
56,10,0,0,109,0,0,0,924,4,3,0,6
31,7,1,1,440,1,0,2,117,3,3,0,5
32,4,2,2,0,0,0,0,550,4,3,1,2
28,7,2,1,2685,0,1,2,5,1,3,0,4
26,0,0,1,-3,1,0,2,181,5,3,0,5
49,4,1,2,7007,0,0,0,325,2,3,0,6
33,0,1,1,220,1,0,2,345,1,3,0,5
80,5,1,0,1548,0,0,0,331,2,3,0,6
40,1,1,1,326,1,1,0,112,1,3,0,3
42,9,0,1,0,1,0,2,115,6,3,0,5
46,1,1,1,123,0,0,0,381,3,3,0,6
32,4,2,2,697,0,0,0,119,1,0,0,6
37,7,2,2,223,1,0,2,25,1,3,0,5
32,8,1,1,1694,1,0,0,929,1,3,0,5
53,4,1,2,4446,1,0,2,429,1,3,0,5
39,4,1,2,894,1,0,0,491,1,1,0,5
31,9,0,1,202,1,0,0,146,1,3,0,5
34,4,2,2,0,0,0,0,191,2,3,0,6
44,9,1,2,1707,0,0,0,406,3,3,0,6
35,9,1,1,13658,1,0,1,220,2,3,0,5
39,0,1,1,406,0,0,0,253,5,3,0,6
55,7,1,1,96,0,0,1,340,2,3,0,6
34,3,1,1,0,1,0,2,154,1,3,1,7
39,9,1,2,-276,0,1,0,121,4,3,0,4
58,5,1,1,413,0,0,0,104,5,3,0,6
37,1,1,0,655,1,0,0,127,2,0,0,5
56,5,0,0,694,0,0,0,144,1,1,1,2
32,0,2,1,10218,1,0,0,149,2,3,0,5
41,9,2,2,1646,1,0,0,261,1,2,1,7
29,0,2,2,14,0,0,0,87,1,0,0,6
44,4,1,2,7635,0,0,0,719,5,3,0,6
24,1,1,1,9,1,0,2,292,7,3,0,5
43,4,2,1,1029,1,0,2,145,1,3,0,5
26,0,1,2,2855,0,0,0,52,3,3,0,6
39,0,1,1,260,1,0,0,146,1,0,0,5
49,1,1,1,2039,1,0,0,451,1,0,1,7
52,1,0,0,-97,1,1,2,167,4,3,0,3
33,1,1,2,1465,0,0,0,98,4,3,0,6
30,1,1,1,125,1,0,2,238,2,3,0,5
32,9,2,2,930,0,0,0,85,7,3,0,6
27,4,2,2,0,1,0,0,323,4,3,0,5
58,1,1,0,73,0,0,2,116,1,3,0,6
46,5,1,0,-35,1,0,0,304,3,3,0,5
28,4,2,2,1351,0,0,0,267,1,3,0,6
39,7,1,0,1601,1,0,2,201,2,3,0,5
41,7,1,3,88,1,0,0,105,1,0,0,5
38,7,1,1,435,1,0,2,193,2,3,0,5
50,10,0,1,717,1,0,0,113,1,3,0,5
56,7,1,1,705,1,0,2,151,2,3,0,5
34,9,1,1,1553,0,0,0,200,2,3,0,6
33,1,0,1,-131,1,0,2,145,1,3,0,5
61,9,1,1,1191,0,0,0,214,4,3,1,2
36,0,2,1,47,0,1,0,36,6,3,0,4
34,9,1,2,544,1,1,0,58,2,3,0,3
36,1,1,1,688,1,0,2,174,2,3,0,5
45,4,1,2,242,0,0,0,587,1,3,1,2
27,8,2,2,118,0,0,0,112,1,3,0,6
45,0,1,1,-388,1,0,0,175,2,3,0,5
40,6,1,2,1603,0,0,2,279,1,3,0,6
36,4,2,1,1511,1,0,0,270,1,3,1,7
46,1,1,0,147,1,0,0,116,2,0,0,5
37,2,1,2,836,1,0,2,129,2,3,0,5
36,9,1,1,55,1,0,0,38,2,0,0,5
37,0,1,1,1123,0,1,2,138,1,3,0,4
22,8,2,2,691,0,0,0,338,1,3,1,2
51,7,1,1,0,0,1,2,565,3,3,0,4
49,9,1,1,12531,0,0,0,77,8,3,0,6
35,4,1,2,552,1,1,0,314,2,0,0,3
50,3,1,0,0,0,0,2,179,2,3,0,6
31,7,1,2,309,1,1,2,294,1,3,0,3
47,7,2,1,33,1,0,0,298,1,3,0,5
59,1,1,1,681,1,0,1,427,2,3,0,5
32,1,1,1,1787,1,0,0,87,4,0,0,5
71,5,1,2,14220,1,0,0,397,1,3,1,7
31,4,2,2,12569,0,0,0,344,1,0,1,2
41,1,1,0,4,0,0,0,74,5,3,0,6
35,1,1,0,3587,1,0,2,148,4,3,0,5
36,4,1,2,254,0,0,2,161,3,3,0,6
46,1,0,0,1712,0,0,2,110,1,3,0,6
46,1,1,1,4855,1,0,0,1529,1,0,0,5
47,9,1,2,2408,0,0,0,236,1,2,0,6
35,4,2,2,252,1,0,0,89,2,3,0,5
37,1,1,1,346,1,0,0,390,1,0,0,5
56,0,1,1,45,0,0,2,1467,1,3,1,2
46,0,1,1,556,1,1,2,646,3,3,1,8
44,4,0,2,-710,1,0,0,183,1,3,0,5
48,9,2,2,-551,1,0,0,168,2,3,0,5
28,1,2,1,56,1,0,2,66,1,3,0,5
38,2,1,2,1514,0,1,0,160,3,0,0,4
34,4,2,2,178,1,0,0,14,2,3,0,5
56,9,1,1,359,1,0,2,220,4,3,0,5
55,5,0,1,1580,0,1,2,1007,1,3,1,1
44,1,0,1,221,0,0,0,149,13,3,0,6
38,9,1,2,1161,1,0,2,665,1,3,0,5
53,5,1,1,1278,1,0,1,174,3,3,0,5
41,0,2,2,982,0,0,0,105,1,3,0,6
34,9,2,1,16,0,0,0,990,1,3,1,2
34,4,2,2,1,0,0,0,582,1,3,0,6
35,7,1,1,128,1,0,0,136,1,3,0,5
38,2,2,1,2543,0,0,0,223,1,0,1,2
42,2,1,2,42045,0,0,0,205,2,3,0,6
56,1,1,0,828,1,0,0,214,1,0,0,5
37,4,0,2,0,1,0,0,217,6,3,0,5
47,3,1,1,3940,1,0,0,171,2,2,0,5
29,1,1,1,125,1,0,2,50,1,3,0,5
41,4,1,2,140,1,0,2,65,3,3,0,5
43,9,2,1,593,1,0,2,55,1,3,0,5
38,6,1,1,746,0,0,2,256,3,3,0,6
31,9,1,1,589,1,1,2,151,1,3,0,3
32,4,2,2,2343,0,0,0,226,1,3,0,6
40,4,1,2,294,1,0,0,97,5,3,0,5
45,0,1,1,644,0,1,1,92,1,3,0,4
43,4,1,1,-26,1,0,2,343,1,3,0,5
27,7,2,1,3354,1,0,0,493,5,3,0,5
33,4,2,2,23,0,0,0,216,3,3,0,6
37,0,1,1,7,1,0,0,224,7,1,0,5
60,0,1,1,3735,0,0,0,190,1,2,1,2
51,6,1,3,2094,0,0,0,458,6,3,1,2
44,1,1,1,508,1,0,0,222,1,0,0,5
48,4,1,3,0,1,0,0,612,1,1,0,5
57,1,1,0,93,1,0,1,137,1,3,0,5
29,9,2,2,0,1,0,2,104,2,3,0,5
50,7,1,1,26394,0,0,0,206,4,3,0,6
36,7,1,1,-11,1,0,0,172,28,3,0,5
49,9,1,2,523,1,0,0,152,2,3,1,7
49,9,1,1,-74,1,0,0,114,1,3,0,5
35,4,1,2,0,0,0,0,89,1,3,0,6
39,9,2,1,122,1,0,2,158,1,3,0,5
34,1,1,0,351,0,1,0,326,11,3,0,4
57,6,1,1,35,0,1,2,215,3,3,0,4
37,9,0,1,2610,1,0,0,53,1,3,0,5
25,7,2,1,64,0,0,0,71,11,3,0,6
43,1,1,0,60,0,0,0,487,2,1,0,6
37,1,1,1,342,1,0,0,340,2,0,0,5
36,1,2,2,1830,0,0,0,183,1,0,0,6
49,4,0,2,1904,0,1,0,131,2,3,0,4
38,4,2,2,16957,1,0,1,208,1,0,0,5
39,4,0,2,26,0,0,2,311,5,3,0,6
40,4,1,2,0,0,0,0,147,1,2,1,2
34,0,1,1,79,1,0,2,83,1,3,0,5
39,1,1,0,2303,1,0,2,775,3,3,1,7
53,1,1,1,65,0,0,0,25,18,3,0,6
44,4,1,2,332,1,0,0,497,5,3,0,5
32,9,0,1,-399,1,0,2,180,1,3,0,5
50,9,0,1,-54,1,1,0,698,2,0,1,9
29,7,1,0,-102,0,0,2,134,1,3,0,6
55,10,1,2,4809,1,0,0,223,2,1,0,5
73,5,1,0,279,0,0,0,399,3,3,1,2
52,9,1,1,11,1,0,2,420,1,3,0,5
49,7,1,1,2201,1,0,2,233,3,3,0,5
63,5,1,0,8044,0,0,0,702,1,3,0,6
34,0,1,1,2374,1,0,0,161,1,0,1,7
32,0,2,1,92,1,0,0,110,1,0,0,5
49,3,1,2,443,0,0,0,27,6,3,0,6
40,1,1,0,1397,1,0,1,58,2,0,0,5
53,2,1,3,7,0,0,0,68,1,3,0,6
53,9,1,2,3177,0,0,0,92,2,3,0,6
43,1,1,0,232,0,1,0,45,1,3,0,4
35,4,2,1,81,1,0,0,79,1,3,0,5
35,7,2,1,414,1,0,0,11,5,1,0,5
25,8,2,2,1433,1,0,0,520,1,3,0,5
31,9,2,3,187,0,0,0,86,1,3,0,6
48,4,1,2,0,0,0,0,16,16,3,0,6
40,3,1,1,4610,0,0,0,154,2,3,0,6
46,1,1,0,1429,1,0,2,91,1,3,0,5
30,7,2,1,334,0,0,0,389,2,3,0,6
47,7,1,1,2,0,1,0,71,15,3,0,4
23,7,2,1,500,1,0,2,111,3,3,0,5
29,9,1,2,43,1,0,2,68,2,3,0,5
38,9,1,1,4030,1,0,0,75,2,0,0,5
56,3,1,0,306,0,1,0,212,1,3,0,4
52,0,1,1,0,0,0,0,91,2,0,0,6
55,5,1,1,168,0,0,0,79,2,3,0,6
43,2,1,2,210,0,0,0,646,2,3,0,6
34,1,1,1,518,1,0,0,206,1,3,0,5
43,4,2,2,1696,1,0,0,257,1,0,1,7
55,7,1,1,-31,0,1,0,81,2,3,0,4
34,1,1,1,856,1,0,0,470,1,1,0,5
34,4,2,2,318,1,0,2,133,2,3,0,5
43,6,1,2,64,0,0,2,230,2,3,0,6
39,1,1,0,800,1,0,0,76,6,3,0,5
39,9,2,3,75,0,0,2,26,1,3,0,6
34,9,2,1,347,1,0,0,154,2,0,0,5
55,4,1,2,2366,1,1,0,94,4,3,0,3
67,5,1,2,701,0,0,0,254,2,3,1,2
34,2,1,2,475,1,1,0,1156,1,3,0,3
47,1,1,1,3285,0,0,0,248,5,3,0,6
33,1,1,0,925,0,0,0,884,3,3,0,6
45,2,1,1,128,0,1,0,275,2,3,0,4
36,1,1,1,1587,1,0,0,200,2,3,0,5
59,9,0,1,879,1,0,2,228,1,3,0,5
33,7,1,1,478,0,0,0,475,2,3,1,2
52,9,0,1,280,0,0,0,393,5,3,0,6
53,1,1,0,1868,0,0,0,156,4,3,0,6
41,10,1,0,819,0,0,0,244,3,3,0,6
45,1,1,1,4646,1,0,2,118,1,3,0,5
60,6,2,1,27,0,0,0,40,2,3,0,6
32,1,1,1,736,1,0,2,700,3,3,0,5
28,4,2,2,224,1,0,0,97,3,3,0,5
31,9,2,1,2544,0,0,0,252,1,2,1,2
53,1,1,1,427,0,1,0,360,4,3,0,4
58,4,1,2,2764,0,0,0,235,1,3,0,6
38,1,1,1,376,1,0,2,1521,1,3,0,5
46,4,1,2,523,1,0,0,105,4,0,0,5
53,2,1,2,71,0,1,0,86,1,3,0,4
56,5,1,1,3948,0,0,0,484,1,0,0,6
52,7,2,1,1810,0,0,1,117,1,3,0,6
38,9,1,1,994,0,0,2,119,1,3,0,6
37,7,1,0,52,1,0,2,359,1,3,0,5
37,1,1,0,11,0,0,1,109,8,3,0,6
37,9,1,1,0,0,0,2,236,1,3,0,6
66,5,1,0,747,0,0,1,203,3,0,0,6
44,1,1,0,2657,1,0,2,202,2,3,0,5
61,5,1,1,313,0,1,2,42,1,3,0,4
34,0,1,1,61,0,1,2,21,1,3,0,4
33,0,2,1,2557,1,0,0,186,1,3,0,5
30,7,0,1,0,1,0,0,172,1,3,0,5
27,7,0,1,10,1,0,0,527,1,3,0,5
37,7,1,1,658,1,0,1,175,1,3,0,5
38,1,1,0,1679,1,0,2,21,18,3,0,5
35,4,2,2,0,0,1,0,370,4,3,0,4
50,9,1,1,841,1,0,2,54,2,3,0,5
39,4,1,1,0,1,0,0,63,3,3,0,5
35,4,1,1,1160,1,0,2,116,3,3,0,5
36,0,0,1,-37,1,0,2,151,1,3,0,5
28,7,2,1,94,1,0,0,300,1,3,0,5
39,6,1,2,585,1,0,0,48,1,0,0,5
39,6,1,1,235,0,0,2,217,1,3,0,6
30,1,2,1,2145,1,0,0,727,2,3,1,7
32,7,1,1,1464,1,0,2,193,1,3,0,5
28,9,1,1,232,1,1,0,72,1,0,0,3
47,9,1,0,187,1,0,2,165,1,3,0,5
53,4,1,2,12,0,0,0,345,10,3,0,6
57,1,1,0,318,1,0,2,206,2,3,0,5
47,7,1,1,405,0,1,0,994,2,3,1,1
56,4,1,2,334,1,0,2,127,2,3,0,5
38,0,1,0,0,1,0,2,29,32,3,0,5
52,1,1,0,2,0,0,2,70,3,3,0,6
46,9,1,1,966,1,1,0,40,2,3,0,3
57,1,1,0,195,0,1,1,185,4,3,0,4
42,1,0,3,0,0,0,0,64,2,3,0,6
57,10,1,1,0,0,0,2,97,1,3,0,6
51,3,1,1,260,0,0,0,316,5,3,0,6
53,6,1,2,451,1,0,0,125,1,0,0,5
37,1,1,0,3242,1,0,2,233,1,3,0,5
47,6,0,1,8515,1,0,2,14,7,1,0,5
48,4,1,2,1808,1,0,0,245,1,3,1,7
39,1,1,0,20,1,0,2,109,1,3,0,5
42,1,1,1,3068,1,1,0,429,2,3,0,3
36,4,1,2,23,0,0,0,133,11,3,0,6
34,9,2,1,1076,0,0,0,70,2,3,0,6
61,5,1,0,1060,1,0,2,118,1,3,0,5
32,0,2,1,678,1,0,0,1579,1,0,1,7
35,1,2,0,1147,1,1,1,29,1,3,0,3
54,1,1,1,-630,0,0,2,173,1,3,0,6
31,4,1,2,459,0,0,0,13,14,3,0,6
45,9,0,1,976,1,0,0,183,1,0,0,5
32,3,1,2,357,1,0,0,175,2,3,0,5
52,10,1,1,-9,0,0,2,123,1,3,0,6
36,0,2,1,1927,1,0,0,288,1,1,0,5
31,7,1,1,500,1,0,2,19,18,3,0,5
53,9,1,1,9146,0,0,0,136,4,3,0,6
43,2,1,1,59,0,0,2,437,2,3,0,6
47,3,1,0,0,0,0,0,1225,2,3,0,6
46,1,1,0,328,1,0,2,526,8,3,0,5
34,4,0,1,291,0,0,0,91,2,3,0,6
55,9,2,2,-703,1,0,0,123,3,3,0,5
23,0,2,1,589,1,0,0,62,1,3,0,5
75,1,1,1,6053,0,0,0,865,2,0,0,6
58,0,1,1,1142,0,0,1,82,3,3,0,6
35,0,1,1,725,1,0,0,219,7,0,0,5
27,4,1,2,802,0,0,0,569,1,3,1,2
24,9,1,1,556,1,0,0,460,2,3,1,7
